95063aee-3b75-316e-b6f7-ac011d4f6a32,BHF,2022-9-20,Fight Higher Interest Rates With These 3 Top Insurance Stocks,Zacks,https://finance.yahoo.com/news/fight-higher-interest-rates-3-195007780.html,1663185007,STORY
4b07ba3e-13e4-3edb-867b-9b37792692c9,BHF,2022-9-20,Should Value Investors Buy Brighthouse Financial (BHF) Stock?,Zacks,https://finance.yahoo.com/news/value-investors-buy-brighthouse-financial-134001781.html,1663162801,STORY
20cdb719-ff79-38fd-9e5c-7c47df17338e,BHF,2022-9-20,Here Is Why Bargain Hunters Would Love Fast-paced Mover Brighthouse Financial (BHF),Zacks,https://finance.yahoo.com/news/why-bargain-hunters-love-fast-125012313.html,1663073412,STORY
36433564-802b-33ff-b091-4ea3bd5fe19d,BHF,2022-9-20,Top Financial Stocks for September 2022,Investopedia,https://finance.yahoo.com/m/36433564-802b-33ff-b091-4ea3bd5fe19d/top-financial-stocks-for.html,1661978938,STORY
26d4578c-4507-3888-b405-53e2468a32e3,BHF,2022-9-20,7 Stocks on the Cusp of a Major Move Higher,InvestorPlace,https://finance.yahoo.com/news/7-stocks-cusp-major-move-100006605.html,1661767206,STORY
342c0548-ef40-3717-bbda-5e729dd832ca,BHF,2022-9-20,Is it Still a Good Move to Invest in Brighthouse Financial (BHF)?,Insider Monkey,https://finance.yahoo.com/news/still-good-move-invest-brighthouse-033459247.html,1660620899,STORY
eb6fb8e9-e7d7-3fa5-bf91-7f4e67213374,BHF,2022-9-20,Brighthouse Financial Announces Preferred Stock Dividends and Related Depositary Share Distributions,Business Wire,https://finance.yahoo.com/news/brighthouse-financial-announces-preferred-stock-201500887.html,1660594500,STORY
bedac52a-cb01-3041-9837-5857dea7e7bc,BHF,2022-9-20,Brighthouse Financial Expands Flagship Shield Level Annuity Suite With New Product That Provides Guaranteed Lifetime Income,Business Wire,https://finance.yahoo.com/news/brighthouse-financial-expands-flagship-shield-201500961.html,1659989700,STORY
95063aee-3b75-316e-b6f7-ac011d4f6a32,BHF,2022-9-22,Fight Higher Interest Rates With These 3 Top Insurance Stocks,Zacks,https://finance.yahoo.com/news/fight-higher-interest-rates-3-195007780.html,1663185007,STORY
4b07ba3e-13e4-3edb-867b-9b37792692c9,BHF,2022-9-22,Should Value Investors Buy Brighthouse Financial (BHF) Stock?,Zacks,https://finance.yahoo.com/news/value-investors-buy-brighthouse-financial-134001781.html,1663162801,STORY
20cdb719-ff79-38fd-9e5c-7c47df17338e,BHF,2022-9-22,Here Is Why Bargain Hunters Would Love Fast-paced Mover Brighthouse Financial (BHF),Zacks,https://finance.yahoo.com/news/why-bargain-hunters-love-fast-125012313.html,1663073412,STORY
36433564-802b-33ff-b091-4ea3bd5fe19d,BHF,2022-9-22,Top Financial Stocks for September 2022,Investopedia,https://finance.yahoo.com/m/36433564-802b-33ff-b091-4ea3bd5fe19d/top-financial-stocks-for.html,1661978938,STORY
26d4578c-4507-3888-b405-53e2468a32e3,BHF,2022-9-22,7 Stocks on the Cusp of a Major Move Higher,InvestorPlace,https://finance.yahoo.com/news/7-stocks-cusp-major-move-100006605.html,1661767206,STORY
342c0548-ef40-3717-bbda-5e729dd832ca,BHF,2022-9-22,Is it Still a Good Move to Invest in Brighthouse Financial (BHF)?,Insider Monkey,https://finance.yahoo.com/news/still-good-move-invest-brighthouse-033459247.html,1660620899,STORY
eb6fb8e9-e7d7-3fa5-bf91-7f4e67213374,BHF,2022-9-22,Brighthouse Financial Announces Preferred Stock Dividends and Related Depositary Share Distributions,Business Wire,https://finance.yahoo.com/news/brighthouse-financial-announces-preferred-stock-201500887.html,1660594500,STORY
bedac52a-cb01-3041-9837-5857dea7e7bc,BHF,2022-9-22,Brighthouse Financial Expands Flagship Shield Level Annuity Suite With New Product That Provides Guaranteed Lifetime Income,Business Wire,https://finance.yahoo.com/news/brighthouse-financial-expands-flagship-shield-201500961.html,1659989700,STORY
ce0d84cf-6855-3c08-9edb-ab5b8687a434,BHF,2022-9-23,5 Life Insurers to Benefit From the Rising Rate Environment,Zacks,https://finance.yahoo.com/news/5-life-insurers-benefit-rising-172505328.html,1663867505,STORY
95063aee-3b75-316e-b6f7-ac011d4f6a32,BHF,2022-9-23,Fight Higher Interest Rates With These 3 Top Insurance Stocks,Zacks,https://finance.yahoo.com/news/fight-higher-interest-rates-3-195007780.html,1663185007,STORY
4b07ba3e-13e4-3edb-867b-9b37792692c9,BHF,2022-9-23,Should Value Investors Buy Brighthouse Financial (BHF) Stock?,Zacks,https://finance.yahoo.com/news/value-investors-buy-brighthouse-financial-134001781.html,1663162801,STORY
