Date,Open,High,Low,Close,Adj Close,Volume
2022-09-19,155.25999450683594,157.25,154.8699951171875,157.22000122070312,157.22000122070312,1235600
2022-09-20,155.74000549316406,156.0800018310547,153.5,155.47000122070312,155.47000122070312,1192200
2022-09-21,156.5399932861328,158.63999938964844,153.55999755859375,153.60000610351562,153.60000610351562,1389400
2022-09-22,153.17999267578125,153.47999572753906,150.32000732421875,151.2100067138672,151.2100067138672,1349100
2022-09-23,150.5500030517578,151.63999938964844,149.2899932861328,151.3800048828125,151.3800048828125,1275800
2022-09-26,151.02000427246094,151.80999755859375,148.5500030517578,149.19000244140625,149.19000244140625,1907000
2022-09-27,150.69000244140625,151.97999572753906,148.11000061035156,149.17999267578125,149.17999267578125,1455600
2022-09-28,150.50999450683594,151.66000366210938,148.67999267578125,150.9499969482422,150.9499969482422,1884800
2022-09-29,150.5800018310547,151.08999633789062,148.74000549316406,150.64999389648438,150.64999389648438,1623400
2022-09-30,150.4199981689453,151.72999572753906,149.13999938964844,149.2899932861328,149.2899932861328,2357100
2022-10-03,150.77999877929688,155.72000122070312,149.94000244140625,154.8800048828125,154.8800048828125,2302400
2022-10-04,156.24000549316406,158.9199981689453,155.92999267578125,158.7100067138672,158.7100067138672,1576500
2022-10-05,158.05999755859375,160.19000244140625,157.19000244140625,159.22999572753906,159.22999572753906,1300100
2022-10-06,158.25999450683594,159.36000061035156,156.99000549316406,157.32000732421875,157.32000732421875,1705100
2022-10-07,156.60000610351562,156.8300018310547,151.38999938964844,152.19000244140625,152.19000244140625,3057200
2022-10-10,153.25999450683594,155.0399932861328,152.64999389648438,153.99000549316406,153.99000549316406,1387300
2022-10-11,153.7899932861328,154.9199981689453,151.7100067138672,152.36000061035156,152.36000061035156,1342800
2022-10-12,153.47000122070312,154.27000427246094,151.9600067138672,151.99000549316406,151.99000549316406,1593200
2022-10-13,149.02000427246094,156.64999389648438,148.13999938964844,155.99000549316406,155.99000549316406,1997100
2022-10-14,157.6199951171875,158.35000610351562,151.69000244140625,151.89999389648438,151.89999389648438,1875300
2022-10-17,154.3300018310547,156.83999633789062,154.3300018310547,155.8800048828125,155.8800048828125,1514900
2022-10-18,159.60000610351562,160.11000061035156,156.2899932861328,157.49000549316406,157.49000549316406,1609800
2022-10-19,156.24000549316406,157.6699981689453,155.38999938964844,156.97000122070312,156.97000122070312,1615000
2022-10-20,159.0,159.0,154.07000732421875,154.55999755859375,154.55999755859375,1973900
2022-10-21,153.02999877929688,155.1999969482422,150.77999877929688,154.92999267578125,154.92999267578125,2071400
2022-10-24,156.14999389648438,157.58999633789062,155.3800048828125,156.4499969482422,156.4499969482422,1663800
2022-10-25,155.9499969482422,155.9499969482422,152.08999633789062,153.11000061035156,153.11000061035156,2291000
2022-10-26,153.8300018310547,156.1199951171875,152.57000732421875,154.44000244140625,154.44000244140625,1913100
2022-10-27,155.5500030517578,156.4499969482422,154.22999572753906,155.22999572753906,155.22999572753906,1732900
2022-10-28,155.77999877929688,163.97000122070312,155.77999877929688,163.74000549316406,163.74000549316406,2008300
2022-10-31,162.85000610351562,164.2899932861328,161.35000610351562,161.49000549316406,161.49000549316406,1790900
2022-11-01,162.58999633789062,163.66000366210938,161.32000732421875,162.24000549316406,162.24000549316406,1321900
2022-11-02,161.67999267578125,164.16000366210938,159.05999755859375,159.05999755859375,159.05999755859375,1580800
2022-11-03,157.8800048828125,160.6999969482422,156.92999267578125,159.02999877929688,159.02999877929688,1476700
2022-11-04,160.30999755859375,161.32000732421875,157.2899932861328,160.3699951171875,160.3699951171875,1167700
2022-11-07,160.47000122070312,163.72999572753906,159.5399932861328,163.00999450683594,163.00999450683594,1094300
2022-11-08,162.39999389648438,163.9199981689453,160.32000732421875,161.72999572753906,161.72999572753906,1333900
2022-11-09,161.69000244140625,162.3300018310547,158.9600067138672,159.30999755859375,159.30999755859375,1199500
2022-11-10,164.13999938964844,168.6199951171875,163.3000030517578,168.38999938964844,168.38999938964844,2185600
2022-11-11,169.63999938964844,169.63999938964844,164.8300018310547,166.60000610351562,166.60000610351562,1994600
2022-11-14,166.49000549316406,168.19000244140625,165.1699981689453,165.2899932861328,165.2899932861328,1562800
2022-11-15,166.94000244140625,167.66000366210938,162.0,163.6199951171875,163.6199951171875,2053100
2022-11-16,163.6199951171875,166.2100067138672,163.52000427246094,165.50999450683594,165.50999450683594,1492800
2022-11-17,164.61000061035156,165.85000610351562,162.6699981689453,165.64999389648438,165.64999389648438,1365600
2022-11-18,167.5500030517578,168.25,166.0,167.5,167.5,1627500
2022-11-21,168.1300048828125,170.9499969482422,167.74000549316406,169.8699951171875,169.8699951171875,1875200
2022-11-22,170.6699981689453,170.9499969482422,169.1199951171875,170.82000732421875,170.82000732421875,1541500
2022-11-23,170.75,171.4600067138672,170.0,170.49000549316406,170.49000549316406,1068200
2022-11-25,171.47999572753906,172.44000244140625,170.5800018310547,171.82000732421875,171.82000732421875,535200
2022-11-28,170.57000732421875,171.30999755859375,167.88999938964844,168.3800048828125,168.3800048828125,2231400
2022-11-29,167.97000122070312,170.1300048828125,167.61000061035156,168.67999267578125,168.67999267578125,1661100
2022-11-30,167.94000244140625,173.9600067138672,167.3800048828125,173.17999267578125,173.17999267578125,5002300
2022-12-01,174.08999633789062,174.30999755859375,171.5800018310547,173.02999877929688,173.02999877929688,1415900
2022-12-02,171.17999267578125,174.38999938964844,170.3800048828125,173.91000366210938,173.91000366210938,1321100
2022-12-05,172.58999633789062,173.3000030517578,171.22999572753906,171.6699981689453,171.6699981689453,1417600
2022-12-06,171.8000030517578,172.6699981689453,171.0,171.9499969482422,171.9499969482422,1687300
2022-12-07,172.14999389648438,173.27999877929688,170.5,171.24000549316406,171.24000549316406,1972300
2022-12-08,170.0,172.89999389648438,168.7899932861328,172.1999969482422,172.1999969482422,1352400
2022-12-09,172.13999938964844,172.86000061035156,171.02000427246094,171.05999755859375,171.05999755859375,1540400
2022-12-12,171.7100067138672,173.10000610351562,170.85000610351562,173.02999877929688,173.02999877929688,2056900
2022-12-13,176.75,176.75,171.8000030517578,173.4600067138672,173.4600067138672,2298100
2022-12-14,173.38999938964844,176.5,171.85000610351562,172.3699951171875,172.3699951171875,1813400
2022-12-15,170.2100067138672,170.44000244140625,167.35000610351562,168.10000610351562,168.10000610351562,1753500
2022-12-16,166.3300018310547,166.94000244140625,163.75999450683594,165.19000244140625,165.19000244140625,3214100
2022-12-19,164.7100067138672,166.22999572753906,162.58999633789062,163.72999572753906,163.72999572753906,1671700
2022-12-20,164.75,166.4199981689453,164.24000549316406,164.85000610351562,164.85000610351562,1504800
2022-12-21,165.99000549316406,167.61000061035156,165.4600067138672,167.58999633789062,167.58999633789062,1161900
2022-12-22,166.80999755859375,167.3300018310547,163.57000732421875,165.6999969482422,165.6999969482422,1500500
2022-12-23,165.11000061035156,166.58999633789062,164.11000061035156,165.58999633789062,165.58999633789062,1223000
2022-12-27,165.63999938964844,167.05999755859375,165.22999572753906,166.44000244140625,166.44000244140625,785400
2022-12-28,166.97999572753906,167.57000732421875,164.52999877929688,164.60000610351562,164.60000610351562,772200
2022-12-29,165.52000427246094,167.38999938964844,164.9199981689453,166.77999877929688,166.77999877929688,816800
2022-12-30,165.60000610351562,165.99000549316406,163.6300048828125,165.47999572753906,165.47999572753906,808100
2023-01-03,166.30999755859375,167.1300048828125,164.5500030517578,165.97999572753906,165.97999572753906,1624300
2023-01-04,167.4600067138672,169.89999389648438,165.8800048828125,169.2100067138672,169.2100067138672,1729200
2023-01-05,168.58999633789062,169.0,165.88999938964844,166.13999938964844,166.13999938964844,1323300
2023-01-06,168.0800018310547,171.60000610351562,167.02000427246094,170.9600067138672,170.9600067138672,1322000
2023-01-09,170.8699951171875,173.94000244140625,170.07000732421875,170.38999938964844,170.38999938964844,1371400
2023-01-10,170.13999938964844,170.9499969482422,168.88999938964844,170.38999938964844,170.38999938964844,1126700
2023-01-11,171.2100067138672,174.14999389648438,171.2100067138672,173.91000366210938,173.91000366210938,1641000
2023-01-12,175.0,175.0,172.50999450683594,174.16000366210938,174.16000366210938,1946900
2023-01-13,172.89999389648438,173.8699951171875,172.17999267578125,173.3800048828125,173.3800048828125,1269500
2023-01-17,173.3300018310547,174.5500030517578,171.6999969482422,172.00999450683594,172.00999450683594,1278800
2023-01-18,171.94000244140625,172.33999633789062,168.52000427246094,168.80999755859375,168.80999755859375,1468100
2023-01-19,168.22000122070312,170.55999755859375,167.75999450683594,169.60000610351562,169.60000610351562,2009900
2023-01-20,169.92999267578125,173.24000549316406,168.6699981689453,173.1199951171875,173.1199951171875,1565600
2023-01-23,173.25999450683594,175.1199951171875,172.17999267578125,173.50999450683594,173.50999450683594,1410300
2023-01-24,173.8000030517578,174.22999572753906,171.67999267578125,173.49000549316406,173.49000549316406,1061800
2023-01-25,171.99000549316406,173.82000732421875,170.69000244140625,173.27999877929688,173.27999877929688,1558500
2023-01-26,172.4499969482422,175.99000549316406,170.39999389648438,175.66000366210938,175.66000366210938,2151500
2023-01-27,175.36000061035156,175.36000061035156,171.17999267578125,172.1300048828125,172.1300048828125,1621100
2023-01-30,172.07000732421875,173.72000122070312,171.55999755859375,171.92999267578125,171.92999267578125,1378200
2023-01-31,172.50999450683594,174.99000549316406,171.60000610351562,174.91000366210938,174.91000366210938,2011700
2023-02-01,173.33999633789062,176.85000610351562,172.94000244140625,175.4600067138672,175.4600067138672,2100200
2023-02-02,176.10000610351562,176.2899932861328,174.02000427246094,175.32000732421875,175.32000732421875,2281200
2023-02-03,173.89999389648438,174.4600067138672,170.74000549316406,171.8800048828125,171.8800048828125,1621600
2023-02-06,171.14999389648438,173.05999755859375,170.8000030517578,172.25,172.25,1341600
2023-02-07,170.4199981689453,174.5800018310547,169.97000122070312,173.80999755859375,173.80999755859375,1178000
2023-02-08,173.0,175.13999938964844,172.25999450683594,173.39999389648438,173.39999389648438,1023500
2023-02-09,174.47999572753906,174.97000122070312,171.3000030517578,171.41000366210938,171.41000366210938,1533900
2023-02-10,171.22999572753906,172.25999450683594,170.72000122070312,172.0500030517578,172.0500030517578,1432700
2023-02-13,172.35000610351562,174.4499969482422,172.17999267578125,174.0,174.0,1276900
2023-02-14,174.0800018310547,174.97999572753906,166.74000549316406,167.0,167.0,3270100
2023-02-15,166.1199951171875,168.64999389648438,165.9600067138672,168.07000732421875,168.07000732421875,1411700
2023-02-16,166.0500030517578,167.52999877929688,165.97999572753906,166.50999450683594,166.50999450683594,1511600
2023-02-17,165.92999267578125,166.72999572753906,165.25999450683594,166.44000244140625,166.44000244140625,1829900
2023-02-21,165.4499969482422,165.86000061035156,163.82000732421875,163.92999267578125,163.92999267578125,1946200
2023-02-22,164.9600067138672,165.22000122070312,163.07000732421875,164.05999755859375,164.05999755859375,1262200
2023-02-23,165.14999389648438,165.36000061035156,162.44000244140625,163.8800048828125,163.8800048828125,1193500
2023-02-24,162.27000427246094,162.72000122070312,161.27999877929688,162.0399932861328,162.0399932861328,1515900
2023-02-27,163.4499969482422,164.00999450683594,161.64999389648438,162.22999572753906,162.22999572753906,1460800
2023-02-28,162.30999755859375,163.82000732421875,162.08999633789062,162.13999938964844,162.13999938964844,2089700
2023-03-01,161.75,162.83999633789062,161.02000427246094,162.00999450683594,162.00999450683594,1549100
2023-03-02,161.22999572753906,162.32000732421875,160.30999755859375,161.88999938964844,161.88999938964844,1408100
2023-03-03,162.41000366210938,163.72999572753906,161.22999572753906,163.6699981689453,163.6699981689453,1004600
2023-03-06,163.6699981689453,165.5,163.00999450683594,165.25999450683594,165.25999450683594,1422200
2023-03-07,165.6199951171875,165.6199951171875,161.94000244140625,162.25999450683594,162.25999450683594,1063300
2023-03-08,162.58999633789062,164.1199951171875,161.4499969482422,162.25,162.25,1314900
2023-03-09,162.8699951171875,162.9499969482422,158.2899932861328,158.8300018310547,158.8300018310547,1460400
2023-03-10,158.2100067138672,159.77000427246094,156.69000244140625,157.1999969482422,157.1999969482422,2135800
2023-03-13,154.91000366210938,158.47999572753906,154.60000610351562,155.25999450683594,155.25999450683594,2355300
2023-03-14,157.25999450683594,157.9600067138672,155.14999389648438,157.25999450683594,157.25999450683594,1873700
2023-03-15,153.8800048828125,154.57000732421875,151.86000061035156,154.0800018310547,154.0800018310547,2266700
2023-03-16,154.0800018310547,159.88999938964844,153.1999969482422,158.69000244140625,158.69000244140625,2344900
2023-03-17,159.32000732421875,159.72999572753906,155.6999969482422,155.8000030517578,155.8000030517578,4917300
2023-03-20,156.33999633789062,158.55999755859375,156.02999877929688,158.2100067138672,158.2100067138672,1914900
2023-03-21,160.0399932861328,160.94000244140625,159.74000549316406,160.4199981689453,160.4199981689453,1769300
2023-03-22,160.72999572753906,161.6699981689453,157.86000061035156,157.91000366210938,157.91000366210938,1263700
